-1.11883,1.01286,3.77826,-1.26959,-1.97079,1.76499,-1.42922,2.26853,-1.16657,0.41619,-0.46320,0.33183,0.21506,0.33951,-1.05160,-1.62640,-0.14362,-0.39514,-1.40788,0.10045,0.24786,0.60677,0.12599,0.88208,0.33820,-0.29348,-0.03256,-0.03766,0.77272,-0.78371,0.93936,-0.27250,0.39152,0.28022,-0.06856,0.88836,0.09790,-0.59302,-0.45678,0.09424,0.40097,-0.24259,-0.04405,0.44805,-0.20031,0.16554,-0.09679,-0.02615,-0.27090,-0.30429,-0.21445,-0.42785,0.10606,0.47296,-0.20342,-0.26816,-0.82465,0.11701,0.00268,-0.84039,0.78333,-0.43159,0.47333,-0.63339,0.12650,0.43859
-0.82533,3.13666,4.40366,0.43375,-0.88652,1.06223,-2.88780,1.74907,-1.40897,-1.32414,0.58534,0.27115,-0.11838,1.10097,-0.42655,-0.35322,-0.03226,0.23427,0.59110,-0.35540,-1.13194,0.61160,0.29083,0.13275,0.63544,0.36227,-1.25358,0.05169,0.25276,-1.46162,-0.32851,-0.21772,0.16190,-0.17784,0.02805,0.17121,0.41706,-0.25345,0.41071,0.06828,-0.32729,0.17460,0.10243,-0.29810,-0.51100,0.63942,-0.06024,-0.43217,0.14074,0.26634,-0.17889,0.32935,0.21942,0.09359,0.42106,0.03485,0.15991,0.38899,0.43201,0.35428,-0.61445,-0.34839,0.68782,-0.38207,-0.08575,-0.35853
-0.52412,2.57474,2.80501,-0.73246,-1.75586,0.73431,-2.38591,2.17671,-1.24873,-1.26016,0.95147,-0.01811,-0.12731,1.01042,-0.40736,-1.21520,0.21303,0.80970,1.00729,0.10626,-0.73653,0.62790,-0.27659,-0.27879,-0.40482,1.66033,-0.70387,1.27474,-0.37098,-1.23281,0.50053,0.10061,0.06424,-0.18572,-0.94088,0.06112,-0.27953,-0.50725,0.02078,-0.29869,0.30744,-0.06275,-0.19768,-0.72789,-0.30325,0.23296,-0.08575,-0.39262,0.52583,-0.19266,-0.31780,0.64507,-0.36596,0.20945,0.06533,-0.00321,-0.23187,-0.40512,-0.01998,0.15481,-1.08560,0.15516,-0.21961,-0.39434,-1.07587,0.92164
0.45678,3.82364,3.20989,0.03359,-1.45583,1.08892,-2.52585,2.21775,-2.19877,-0.91127,0.01261,-1.33911,-0.12862,1.01957,-1.31203,-0.63132,-0.10024,0.20254,-0.24122,-0.11152,-0.59144,0.34860,0.64293,-0.10406,0.74864,0.59397,0.21446,1.17138,-0.59953,-1.00765,0.25279,-0.26031,0.68870,0.23918,-0.31582,0.39250,0.27662,-0.20722,0.35672,0.18445,0.32746,0.72928,0.53010,-0.66864,-0.03142,0.10235,0.02697,-0.52962,0.17802,-0.25381,0.20176,0.02262,-0.31377,0.24443,-0.75133,0.52527,0.06916,-0.63962,-0.13531,0.15737,0.16481,-0.19885,0.28121,-0.61181,0.24023,0.24873
-0.71485,2.02371,5.10306,0.88587,-0.16665,1.48899,-2.49511,2.00249,0.16522,-2.46741,0.25254,-0.79606,-0.49273,0.67758,-0.81598,-0.98153,0.45892,0.46633,-0.52115,-0.37472,-0.71642,-0.59560,-0.26040,-0.04841,0.03764,-0.05409,-0.39504,0.07170,-0.44832,-0.21823,0.29883,-1.16168,0.55514,0.23733,-0.53462,0.39899,-0.02141,-0.43657,-0.48661,-0.20799,-0.22978,-0.52461,0.36558,-0.01233,0.17597,0.02110,-0.56707,-0.03491,-0.12319,-1.01861,-0.05808,-0.21435,-0.11003,0.54351,0.00612,0.14358,-0.19886,-0.24184,-0.02231,-0.78602,0.26226,-0.12844,0.75951,-0.16192,-0.80635,-0.36323
-0.07264,4.24506,3.50288,0.18063,-0.71352,1.28607,-2.47072,1.79288,-2.33915,-1.04564,0.06147,-0.70767,0.33396,0.94565,-1.61656,-0.31970,-0.38818,-0.81593,-1.20051,-0.80161,-0.65119,0.25906,0.70356,-0.04278,0.65131,0.50202,0.24001,-0.20389,0.06382,-1.09602,-0.23359,0.14765,-0.04048,-0.28474,0.93059,0.61646,0.79727,0.38567,0.88763,0.27787,-0.27144,0.37463,1.31275,-0.08109,0.03725,0.60172,0.41570,-0.16477,-0.23639,0.35189,-0.62110,-0.57387,-0.03069,-0.03745,-0.29477,-0.15751,0.45024,0.70703,-0.17567,0.50106,-0.71661,-0.70929,0.13242,-0.40753,0.22390,-0.34720
0.95172,1.35916,1.48393,-2.30047,-1.87025,1.32730,-1.50115,2.31612,-2.52511,1.65284,0.30130,0.00473,-0.15892,0.27966,-0.54780,-1.41356,0.80967,-0.91509,-1.13329,-0.02840,0.59240,0.32743,0.79217,0.91336,-0.26240,-0.10528,0.16771,0.68584,0.69022,-0.42923,0.50421,0.22476,0.16991,0.23702,-0.36889,1.53137,-0.97043,0.03648,0.74824,0.37999,0.12332,0.21744,-0.71284,-0.29443,0.36656,0.17733,0.11366,0.17241,-0.02907,-0.26311,-0.21778,-0.18247,0.11085,1.34840,-0.10771,0.51033,-0.27298,-0.10991,-0.41066,-0.39802,0.47926,0.46755,-0.51248,0.41023,0.59032,-0.10213
0.30994,2.44027,2.41391,-1.72297,-2.25289,1.05714,-2.34888,2.55680,-2.40145,0.43567,0.40669,-0.15142,-0.52788,0.72593,-0.89359,-1.61289,0.22013,-0.53564,-0.91987,-0.12434,0.14071,0.49119,-0.30701,1.19919,0.05499,0.77451,0.03370,0.64125,0.16234,-1.28953,0.59089,-0.28532,0.22472,0.01049,0.11461,0.95723,0.04319,0.00154,0.70993,0.02396,0.34353,0.04791,0.02895,-0.39341,0.03766,0.09240,0.31211,-0.01389,-0.29748,0.11205,-0.49697,0.16888,-0.35804,1.01860,0.09942,0.45675,-0.22937,-0.43545,0.13348,-0.75203,0.00390,0.03150,0.34851,-0.17267,0.43842,0.71099
0.57949,4.62674,3.86695,-0.16422,-0.68306,1.00089,-2.73690,1.78974,-1.48516,-1.51827,0.15529,-0.39630,0.08424,0.57306,-1.24901,0.03831,0.43888,0.14204,-1.35175,-0.83446,-1.27110,0.54906,1.49758,-0.18175,0.44861,0.85069,-0.70638,0.95259,0.30611,-1.18955,-0.58249,0.19220,-0.26689,0.11904,0.77944,0.62844,0.75192,-0.01894,0.49290,0.01052,-0.53296,0.05990,1.28318,0.29317,0.16510,0.62126,0.56792,-0.26134,0.09904,0.69892,-0.70429,-0.41538,-0.26918,0.01589,-0.00244,-0.23537,0.50568,0.97689,0.05379,0.24916,-0.79123,-0.37288,-0.24802,-0.07295,0.66860,-0.46361
-0.26286,1.57168,2.29945,-1.87402,-1.98929,1.20938,-1.78133,2.45666,-2.10336,1.31954,0.33916,0.45533,-0.41569,0.23343,-0.94449,-1.77067,0.16256,-1.08113,-0.61254,-0.12060,0.31641,0.05695,0.00135,1.38526,0.09645,0.46528,-0.24144,0.12818,0.08520,-0.99597,0.64446,-0.37631,-0.00226,0.14351,-0.07871,1.27481,-0.01693,-0.16260,0.95779,-0.17629,0.34204,-0.30769,-0.37430,-0.19417,0.44518,0.39453,-0.17130,0.09534,-0.77189,-0.35206,-0.45429,0.35627,-0.27700,0.82048,-0.10205,0.12449,-0.38447,-0.06468,0.04659,-0.61909,0.24182,0.03049,0.22052,0.03351,0.51351,0.42266
2.65547,2.28712,-2.81162,-0.18509,1.29440,-0.29985,-0.35389,-1.72223,-1.16340,1.70455,-0.19310,0.38847,0.57958,0.82246,0.83543,0.65349,-0.63367,0.56358,0.18740,-0.87251,-0.29735,-1.14429,-0.56977,-0.06502,-0.11689,0.28131,0.79042,-0.43251,-0.21817,-0.11443,0.46915,-0.05663,-0.42685,0.55308,0.49912,-0.06296,-0.19727,-0.17652,-0.70383,-0.23222,-0.89999,0.42026,0.12899,-0.16095,-0.57628,-0.19392,0.38541,-0.74645,-0.06041,0.24356,-0.19001,0.47392,-0.01478,0.04328,-0.05612,0.05119,0.00490,0.24178,0.82680,-0.16588,0.11473,-0.28164,0.40767,-0.26946,-0.14687,-0.19921
2.58790,3.15295,-1.06109,0.24028,0.48780,0.44400,-1.10590,-2.84680,0.10870,2.21153,-1.23186,1.65020,1.21793,1.00767,0.20046,0.07714,0.27887,1.17640,-0.41896,-0.12749,0.48521,-1.11494,-0.34818,-0.18512,-0.33312,0.07753,0.46843,-0.63570,-0.78374,-0.03857,0.46843,0.94052,-0.44051,-0.44196,0.79865,-0.54641,0.13796,-0.90570,-0.43813,-0.08479,0.26922,0.00644,-0.27934,-0.68346,0.06688,0.07172,0.02052,-0.12736,0.09777,0.68447,-0.31654,0.12736,0.11257,0.44852,0.74371,0.40333,0.00443,0.54187,0.09860,-0.08616,0.04378,0.01045,-0.02870,-0.31929,-0.19911,-0.21190
2.31860,3.25446,-0.69450,0.36642,-0.61115,-0.37614,-1.58119,-2.52247,0.95990,1.15905,-0.85701,1.20573,0.97776,0.51313,0.58864,0.53487,0.59640,1.34503,-0.02640,0.24690,0.11251,-0.23701,0.19773,0.06810,-0.23950,-0.15004,-0.07165,-0.15673,-0.19823,0.47503,0.05004,1.38345,-0.67491,-0.42531,0.95588,-0.37454,0.22366,-0.80582,-1.10618,-0.44423,0.37382,0.05331,-0.23450,-0.29992,-0.13601,0.13922,0.60223,-0.40656,0.18517,0.19895,-0.31858,0.09747,-0.37721,0.23940,0.12750,0.28755,0.04778,0.16539,0.09876,0.11563,0.13884,-0.22752,0.08310,-0.16776,-0.25386,-0.49243
2.34546,-2.57500,-1.04725,-1.31371,-0.60450,3.27335,-1.57354,-1.68970,0.46258,1.95661,-1.00391,-1.88550,0.12283,-0.18855,-0.12562,1.01075,-0.28487,0.92450,-0.37789,-1.66644,-0.48682,-0.16030,-0.98623,-0.02823,-0.29371,0.30358,-0.31362,-0.05745,0.42828,0.16262,0.02214,0.05505,-0.04315,-0.94452,-0.19351,0.35857,-0.24444,0.40612,-0.65168,-0.00103,1.41450,-0.26711,0.27708,-0.29247,-0.00191,0.38000,-0.71078,-0.78288,0.26933,-0.57160,0.21943,-0.26346,-0.40379,-0.24353,0.09613,0.26077,-0.04538,0.52101,-0.11058,-0.44035,-0.28693,-0.02956,0.53173,0.17456,0.34966,-0.09241
1.78260,-4.01166,-0.52964,-0.78339,-1.19333,3.01811,-1.60990,-1.72463,-0.14287,1.75443,-1.61682,-2.22361,-0.12170,0.47952,0.20770,1.34844,-0.38351,1.10936,-0.64328,-1.27780,-0.36330,-0.28441,-1.30206,-0.02574,-0.55984,0.33101,0.24883,-0.21073,0.84563,0.31947,0.20917,0.01428,-0.12211,-0.74524,-0.44534,0.42219,-0.14038,0.15175,-0.58117,0.19318,1.47318,-0.04722,0.48330,-0.02619,0.21264,0.55670,-1.00310,-0.89671,-0.09507,-0.43223,0.35040,-0.32870,-0.22652,-0.46209,-0.06363,0.46940,0.28596,0.44623,-0.01769,-0.61021,-0.04162,0.25773,0.16295,0.34787,0.19187,0.07251
-0.44650,-1.38589,-3.72373,-2.04340,-1.04632,4.12590,-0.68144,-1.45555,0.17272,0.14485,1.41870,0.41252,0.28096,-0.51766,0.33011,0.66915,0.55091,1.59199,0.28962,-0.25955,-1.37833,0.41295,0.12993,0.27802,0.03801,0.09722,-0.56216,0.12083,0.37111,-1.51596,-1.01037,-0.64920,-0.29571,-0.90644,0.11493,-0.57514,0.57547,-0.22236,0.21132,-0.55753,0.40451,0.46358,0.28699,-0.48165,-0.38825,-0.26118,-0.02072,-0.36544,-0.67304,0.26989,0.20211,-1.40867,0.37259,-0.24451,-0.52412,-0.27267,0.06602,0.28234,-0.12692,0.37117,0.40573,0.03184,-1.02646,0.02342,0.68951,0.27413
-2.56913,-3.46129,-3.77976,-0.76214,-0.21962,-0.02286,0.10903,-0.00601,0.74509,1.57370,-0.51260,-0.71619,0.90141,0.37164,0.39371,0.79686,0.09738,-0.30058,0.00552,-0.17427,0.27152,-0.31146,-0.63698,-0.17970,1.23230,0.61372,0.12031,-1.02540,0.38561,0.84120,0.14487,-0.41667,1.11689,0.14469,-0.03119,0.65921,0.41702,0.06128,0.14167,0.23193,-0.07353,-0.16605,1.00068,-1.15409,-0.24676,-0.61524,-0.45917,-0.07494,0.04178,0.64154,-0.42954,-0.17911,-0.16350,0.05308,0.47258,-0.01674,0.18061,0.31924,-0.31432,0.31378,-0.07918,-0.76018,-0.39821,0.55053,-0.08469,-0.67617
-1.79186,-5.22137,-2.89273,-1.26081,-0.08432,1.48666,-1.55936,-1.95926,-0.08064,1.42418,-0.37394,0.14027,0.80454,-0.51794,1.11831,1.21826,0.10909,0.26634,0.15514,-1.52805,-0.23904,-0.26066,-1.04219,-0.47210,-0.18193,0.49330,0.05330,-0.40341,0.30444,0.59992,-0.49654,0.25077,1.03940,-0.27030,-0.19428,-0.38649,1.04752,0.85248,0.18373,0.00227,0.37910,-0.34314,0.16864,-0.42231,-0.03889,0.28813,-0.37683,-0.82835,0.55293,-0.26448,-0.15622,-0.52468,-0.32106,-0.03280,-0.52001,0.13058,0.01393,0.45932,0.51496,-0.32336,-0.10913,-0.47409,0.68186,0.25418,0.09616,-0.39038
-3.00801,0.53325,-2.96546,-0.02675,-1.46520,-1.37931,-0.39028,-0.22855,0.61440,0.24716,0.50094,0.94909,1.09796,-0.03400,0.39667,1.04900,-0.17741,0.40623,0.69618,-0.03525,-0.18685,-0.19459,-0.27269,-0.53615,0.07629,-0.11835,1.01495,0.11204,0.00372,0.51562,0.19695,-0.16590,-0.27842,0.53991,0.77809,0.52749,-0.10299,0.20563,-0.64555,-0.45863,-0.65690,-0.09410,0.91452,0.42516,-0.43672,-0.30611,0.14706,-0.30325,-0.61090,-0.40239,0.43193,-0.05988,-0.66567,0.08075,-0.44860,0.14766,-0.15951,0.26352,0.40194,0.03056,0.07675,-0.57173,-0.01379,0.30174,-0.21144,-0.14685
-2.56301,1.36911,-2.88646,0.80850,-1.32209,-1.20796,-1.20473,-0.96012,1.05435,0.21245,0.42311,1.51847,1.13941,0.08075,-0.01168,1.03430,0.02978,0.09791,0.59810,-0.00379,-0.02072,-0.77598,0.06277,-1.00386,0.09126,-0.00965,1.02145,0.07351,-0.48193,0.71888,0.40375,0.02382,-0.49777,-0.04392,0.74199,0.44450,0.09598,-0.05219,-0.84594,-0.37818,-0.20887,-0.37725,0.56859,0.38642,-0.08349,0.11031,0.00235,-0.22695,-0.53607,-0.41346,-0.08899,0.07334,-0.34409,0.16500,-0.44676,0.18348,-0.07464,0.14591,0.22714,-0.43324,0.27315,-0.58077,-0.24708,0.29263,-0.18250,-0.27263
-0.26596,-0.59074,0.20083,-0.26483,-0.33915,0.20537,-1.68823,0.34930,-1.38274,0.56075,0.61053,-0.28830,-2.56643,-0.11269,-1.83673,-0.16669,-0.79939,-0.38420,-0.14722,0.29214,-0.32877,0.09568,0.13288,0.71433,0.66436,-1.39018,-1.64618,-1.05965,-0.83677,0.36140,-0.83794,-1.30095,0.52228,-0.33538,0.02743,-0.48515,-0.02237,0.41507,-0.69488,-0.37576,-0.14621,0.03236,-0.09765,0.09334,-0.72881,0.51109,-0.09142,0.07630,-0.16322,-0.33263,0.69255,-0.53801,0.22828,-0.25841,-0.00419,-0.24270,0.69059,0.49419,0.16841,-0.31047,0.21110,-0.22684,0.20956,-0.44574,0.17499,0.09413
0.60302,2.52352,0.69416,0.45016,-1.06191,-1.35385,-2.13159,-0.44022,-1.27695,-0.81689,0.87950,1.80775,-1.34093,0.59399,-0.93047,-0.15459,-0.01301,0.16900,0.05628,-0.82635,0.13210,0.90139,0.13842,-0.66976,-0.34822,-1.40496,-1.58022,-0.04648,-0.24974,0.54726,-0.28902,0.80825,-0.64238,-0.80429,-0.10283,-0.22548,-0.67185,0.28469,0.65868,-0.15820,0.50574,0.44450,-0.58506,0.31535,-0.42603,-0.02503,-0.07123,0.56217,-0.14899,-0.31529,-0.08882,0.53192,0.80873,0.22016,0.39613,-0.61163,1.26285,0.28193,0.00258,0.36140,-0.30366,0.04557,-0.45938,-0.75410,-0.19004,-0.78377
0.34080,-1.86165,0.25793,-0.74871,0.46199,2.07717,-1.12589,-0.29324,-0.88190,0.51176,0.21517,-2.02821,-1.09896,-1.28247,-2.20172,-0.25736,-0.60747,0.18946,-0.76626,-0.05858,-0.18020,0.86407,0.91063,0.02308,0.13021,-0.12666,-0.53441,-0.01957,-1.42935,0.12557,-0.65731,-0.52190,0.23633,-0.20530,0.34768,0.07568,-0.17734,1.01827,-2.12149,-0.54581,0.44449,-0.82140,-0.28582,0.27711,-0.70278,0.56452,-1.18598,0.61421,0.10583,-1.00883,0.19413,-0.57514,-0.09647,0.27244,0.36495,0.43013,-0.08753,0.31946,0.23727,-0.03769,0.21701,-0.35748,-0.15760,0.39851,0.05450,-0.22842
-3.96406,1.16179,-0.23009,0.16294,-1.03667,-0.11369,-1.04517,-0.91564,-0.21079,-0.24893,-0.22373,0.80784,-1.49746,0.49540,-0.25107,0.10383,0.43657,1.09654,0.49601,-0.67617,0.13971,0.82294,-0.61987,0.54746,0.19936,-1.16619,-0.70629,-0.22825,-0.75313,0.62518,-0.42830,0.11470,-0.02121,-0.48582,0.07396,-0.01619,-0.17718,0.17543,0.24971,-0.19007,0.08625,0.44321,-0.10855,0.02475,0.16818,0.23767,0.19237,-0.27048,-0.56476,-0.15662,-0.28883,-0.14323,-0.00136,0.11813,0.44184,-0.72496,0.05219,-0.27233,0.10043,0.50277,-0.14900,0.13255,0.17392,0.02197,0.06094,0.01213
-2.73625,3.37209,-0.89792,1.24870,-0.98388,0.48426,-1.35900,-0.81716,0.25175,-0.08407,-0.49830,0.73832,-0.89149,0.38223,-0.81447,-0.35610,0.23357,1.14429,0.03070,0.00426,0.86093,0.35872,-0.77229,0.65794,0.71190,-1.00993,-0.82681,-0.34426,-1.16539,0.27515,-0.65759,0.33569,-0.08091,-0.51370,0.12670,-0.54053,0.03701,0.18710,-0.07477,-0.27268,-0.59419,0.21992,-0.04647,0.04356,0.27464,0.16162,0.06865,-0.43871,-0.46175,-0.15438,-0.65060,-0.00959,0.11061,0.47784,0.54631,-0.37495,-0.14567,0.11233,0.27241,0.58433,0.08460,0.02898,0.35190,-0.30769,0.01809,-0.00208
-3.92014,-5.98779,0.37683,-0.66639,-1.27815,-0.15982,-2.15476,-0.99485,-0.03143,0.09415,-0.69810,0.06009,-1.43480,0.35358,-0.28319,0.62052,0.76760,1.23832,0.61416,-1.39967,-0.98178,0.94641,-0.53615,0.80526,0.25982,-0.29299,-0.32732,0.29012,-0.11029,0.05783,-0.06919,0.04542,0.34588,-0.62843,-0.12267,0.20516,-0.67320,0.15622,-0.36343,-0.18044,0.66031,0.12000,-0.82875,-0.24635,-0.51693,0.42338,-0.02839,-0.29556,-0.37922,0.20857,-0.32898,-0.35196,0.28992,-0.15557,0.30898,0.28812,-0.37140,-0.40461,0.42319,-0.36284,-0.09728,0.24841,0.24841,-0.03408,-0.19430,0.04621
-4.55258,-0.57494,0.61676,-0.38523,-0.32562,-1.02526,-0.87526,-0.62629,0.64658,-0.77961,1.05209,1.30862,-0.61632,-0.06220,-0.04449,0.57662,0.15283,0.70003,0.93095,-1.03938,-0.45840,0.81695,-0.61349,-0.12472,-1.02737,0.07194,0.94393,-1.04110,-0.69842,0.47554,0.27499,0.09358,-0.17772,-0.76107,0.40276,0.45493,0.23915,0.65448,0.33621,-0.25466,0.25323,0.62561,-0.41410,-0.37517,-0.26343,0.09398,-0.05792,-0.22795,-0.08965,0.15117,-0.53852,-0.17854,0.16653,0.38286,-0.11701,-0.19118,-0.01851,-0.41354,0.11092,-0.28304,-0.24043,0.25824,-0.02023,0.21415,-0.17380,0.09784
-0.55019,-1.49441,0.74428,-0.48330,-0.17027,-0.03512,-2.09797,0.57317,-0.86364,0.93365,0.38516,-1.53552,-2.16526,0.10332,-1.88180,-0.20664,0.09285,-0.00529,0.11777,0.76410,0.28501,0.09046,-0.08780,0.79783,0.25180,-1.17278,-1.40321,-0.58061,-1.22966,0.60090,-0.85623,-1.14428,0.47300,-0.53946,-0.07060,-0.62885,-0.72503,0.88544,-1.37710,0.27691,0.31109,-0.40673,-0.13531,-0.50796,-0.61907,0.34165,-0.32530,0.60716,0.04872,-0.53168,0.25683,-0.39836,0.16318,-0.20248,-0.05089,0.31054,0.15350,0.35117,-0.02869,-0.39554,-0.08117,0.07946,0.50710,-0.26017,0.03884,0.17987
